,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
861,801–1000,University of Fortaleza (UNIFOR)Brazil,27.2–31.9,16.7,8.4,65.2,34.8,35.6
862,801–1000,Fujita Health UniversityJapanExplore,27.2–31.9,24.6,10.9,59.2,37.1,22.5
863,801–1000,Fuzhou UniversityChina,27.2–31.9,17.6,13.1,55.0,58.5,28.8
864,801–1000,Hiroshima UniversityJapan,27.2–31.9,31.1,21.8,30.4,49.5,40.0
865,801–1000,Reichman UniversityIsrael,27.2–31.9,15.8,9.4,57.0,34.8,65.6
866,801–1000,Imam Abdulrahman Bin Faisal UniversitySaudi ArabiaExplore,27.2–31.9,21.2,8.9,45.0,35.1,70.2
867,801–1000,"Indian Institute of Science Education and Research, PuneIndia",27.2–31.9,38.7,15.7,34.0,36.5,24.3
868,801–1000,Indian Institute of Science Education and Research KolkataIndia,27.2–31.9,26.2,13.2,56.3,38.8,19.6
869,801–1000,Indian Institute of Technology PatnaIndia,27.2–31.9,23.6,18.1,47.5,35.1,16.9
870,801–1000,University of IndonesiaIndonesiaExplore,27.2–31.9,38.6,20.7,14.5,80.7,52.9
871,801–1000,Universitat Internacional de CatalunyaSpain,27.2–31.9,18.1,13.7,54.6,39.7,63.6
872,801–1000,University of IoanninaGreece,27.2–31.9,15.6,15.1,60.0,37.7,44.2
873,801–1000,Isfahan University of Medical SciencesIran,27.2–31.9,39.7,12.9,31.0,35.9,20.0
874,801–1000,Isfahan University of TechnologyIran,27.2–31.9,25.9,24.4,38.3,79.9,26.3
875,801–1000,Istanbul University-CerrahpaşaTurkey,27.2–31.9,20.9,11.7,51.7,51.4,22.3
876,801–1000,Istanbul Medeniyet UniversityTurkey,27.2–31.9,17.0,9.2,66.0,34.8,21.0
877,801–1000,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-NapocaRomania,27.2–31.9,21.2,9.1,51.8,35.0,52.0
878,801–1000,Jadavpur UniversityIndia,27.2–31.9,35.6,24.3,25.0,43.3,16.0
879,801–1000,University of JaénSpain,27.2–31.9,17.6,16.1,53.0,35.1,44.0
880,801–1000,Jaume I UniversitySpain,27.2–31.9,21.3,19.1,49.5,38.1,45.3
881,801–1000,Jiangsu UniversityChina,27.2–31.9,20.8,12.1,56.3,57.8,42.5
882,801–1000,Jiangsu Normal UniversityChina,27.2–31.9,16.3,13.0,62.7,46.9,24.6
883,801–1000,The Jikei University School of MedicineJapan,27.2–31.9,28.1,9.0,61.4,38.5,16.5
884,801–1000,The University of JordanJordan,27.2–31.9,27.9,13.0,43.8,39.5,66.9
885,801–1000,Juntendo UniversityJapan,27.2–31.9,32.7,13.9,38.5,50.4,22.2
886,801–1000,Kalasalingam Academy of Research and EducationIndia,27.2–31.9,19.0,8.8,58.3,37.2,23.1
887,801–1000,Kansas State UniversityUnited States,27.2–31.9,26.6,21.1,43.4,41.4,47.3
888,801–1000,Karlstad UniversitySweden,27.2–31.9,17.5,14.3,52.5,35.9,39.5
889,801–1000,Kazan Federal UniversityRussian Federation,27.2–31.9,37.2,18.6,31.4,50.5,60.0
890,801–1000,Kent State UniversityUnited States,27.2–31.9,23.6,18.3,41.8,35.6,40.2
891,801–1000,KIIT UniversityIndiaExplore,27.2–31.9,26.4,12.3,45.6,66.2,22.1
892,801–1000,Kindai UniversityJapan,27.2–31.9,19.4,10.8,61.3,40.3,25.1
893,801–1000,King Khalid UniversitySaudi Arabia,27.2–31.9,24.1,8.1,46.5,34.8,81.0
894,801–1000,King Mongkut’s University of Technology ThonburiThailand,27.2–31.9,19.7,17.4,47.4,72.9,35.0
895,801–1000,King Saud bin Abdulaziz University for Health SciencesSaudi Arabia,27.2–31.9,28.3,10.9,46.9,37.5,67.7
896,801–1000,Kingston UniversityUnited Kingdom,27.2–31.9,19.6,18.0,39.6,35.1,85.7
897,801–1000,Kurume UniversityJapan,27.2–31.9,22.2,11.2,56.7,38.0,23.0
898,801–1000,Kuwait UniversityKuwaitExplore,27.2–31.9,19.9,10.0,45.1,36.1,69.1
899,801–1000,Lahore University of Management SciencesPakistanExplore,27.2–31.9,21.6,16.6,50.9,35.6,46.7
900,801–1000,Lakehead UniversityCanadaExplore,27.2–31.9,18.2,23.2,45.2,37.0,55.4
901,801–1000,Lebanese American UniversityLebanon,27.2–31.9,30.8,10.9,29.2,34.8,86.0
902,801–1000,Leeds Beckett UniversityUnited Kingdom,27.2–31.9,17.4,15.8,54.2,35.4,54.0
903,801–1000,University of LeobenAustria,27.2–31.9,27.9,12.6,29.1,54.4,69.5
904,801–1000,University of LjubljanaSlovenia,27.2–31.9,22.5,18.6,50.0,41.0,45.3
905,801–1000,University of LleidaSpain,27.2–31.9,20.2,16.5,53.9,38.5,41.5
906,801–1000,London South Bank UniversityUnited Kingdom,27.2–31.9,17.4,12.1,43.3,35.4,84.2
907,801–1000,University of MaltaMalta,27.2–31.9,19.4,16.3,52.9,35.2,59.1
908,801–1000,University of MaraghehIran,27.2–31.9,14.3,11.9,58.7,34.8,23.2
909,801–1000,Marquette UniversityUnited States,27.2–31.9,35.3,16.3,38.3,37.1,27.2
910,801–1000,Masaryk UniversityCzech Republic,27.2–31.9,23.5,27.8,31.4,36.2,64.9
911,801–1000,University of MemphisUnited States,27.2–31.9,26.2,17.4,45.7,36.3,25.4
912,801–1000,Menoufia UniversityEgypt,27.2–31.9,16.0,8.3,57.2,36.1,39.7
913,801–1000,Metropolitan Autonomous UniversityMexico,27.2–31.9,17.6,16.0,51.4,37.0,25.2
914,801–1000,Miguel Hernández University of ElcheSpain,27.2–31.9,17.2,16.2,49.3,38.9,38.2
915,801–1000,University of MinhoPortugal,27.2–31.9,24.0,22.8,38.6,52.3,57.1
916,801–1000,University of NamurBelgium,27.2–31.9,19.4,19.3,40.3,40.8,67.9
917,801–1000,Nanjing University of Information Science and TechnologyChina,27.2–31.9,18.7,15.5,59.4,43.0,33.2
918,801–1000,Nanjing Normal UniversityChina,27.2–31.9,20.0,12.5,55.6,52.1,26.9
919,801–1000,Nanjing Tech UniversityChinaExplore,27.2–31.9,18.8,13.4,57.0,62.7,28.5
920,801–1000,National Autonomous University of MexicoMexico,27.2–31.9,30.6,28.2,20.2,63.1,47.3
921,801–1000,National Institute of Technology RourkelaIndia,27.2–31.9,24.1,15.3,44.9,36.3,18.4
922,801–1000,National University of Sciences and TechnologyPakistan,27.2–31.9,21.9,15.6,46.2,38.1,45.7
923,801–1000,National Sun Yat-Sen UniversityTaiwan,27.2–31.9,25.9,35.4,25.4,62.5,44.5
924,801–1000,National Technical University of AthensGreece,27.2–31.9,22.6,16.8,41.1,53.5,38.3
925,801–1000,National Institute of Technology SilcharIndia,27.2–31.9,27.4,14.4,51.7,35.3,14.9
926,801–1000,Near East UniversityNorthern Cyprus,27.2–31.9,17.3,11.3,44.3,54.2,95.5
927,801–1000,"University of Nevada, Las VegasUnited States",27.2–31.9,29.8,24.0,40.7,35.4,31.1
928,801–1000,The New SchoolUnited States,27.2–31.9,25.1,15.9,40.4,39.8,50.7
929,801–1000,New Mexico State University (Main campus)United States,27.2–31.9,24.1,20.3,43.8,38.9,38.1
930,801–1000,Niigata UniversityJapanExplore,27.2–31.9,24.4,13.0,52.3,41.2,24.5
931,801–1000,Normandy UniversityFrance,27.2–31.9,22.5,15.1,36.7,35.8,55.8
932,801–1000,University of North Carolina at CharlotteUnited States,27.2–31.9,19.9,10.0,65.2,34.8,33.5
933,801–1000,University of North Carolina at GreensboroUnited States,27.2–31.9,24.2,19.3,50.7,35.6,24.1
934,801–1000,"Northeastern University, ChinaChina",27.2–31.9,25.3,26.2,28.7,92.9,37.6
935,801–1000,Northeast Normal UniversityChina,27.2–31.9,24.7,14.6,49.1,38.4,24.8
936,801–1000,University of Northern British Columbia (UNBC)Canada,27.2–31.9,21.0,20.1,43.5,35.2,40.8
937,801–1000,NorthWest A&F UniversityChina,27.2–31.9,21.9,17.1,51.2,58.6,25.7
938,801–1000,Novosibirsk State UniversityRussian Federation,27.2–31.9,38.6,32.1,20.2,38.3,43.7
939,801–1000,Old Dominion UniversityUnited States,27.2–31.9,23.4,19.2,43.7,34.8,31.1
940,801–1000,University of OviedoSpain,27.2–31.9,20.3,17.1,47.0,38.8,34.6
941,801–1000,Palacký University OlomoucCzech Republic,27.2–31.9,20.1,21.4,41.6,35.9,59.2
942,801–1000,University of PatrasGreece,27.2–31.9,18.1,13.4,47.0,40.3,38.2
943,801–1000,University of PécsHungaryExplore,27.2–31.9,32.8,11.5,39.1,36.8,56.5
944,801–1000,Universiti Pendidikan Sultan IdrisMalaysia,27.2–31.9,26.2,24.5,29.0,99.9,51.4
945,801–1000,Polytechnic University of ValenciaSpain,27.2–31.9,24.5,19.0,39.9,47.4,53.2
946,801–1000,Pontifical Catholic University of Rio de Janeiro (PUC-Rio)Brazil,27.2–31.9,29.1,29.1,28.0,100.0,37.8
947,801–1000,Pontifical Catholic University of Rio Grande do Sul (PUCRS)Brazil,27.2–31.9,22.9,14.3,46.9,61.3,31.2
948,801–1000,Portland State UniversityUnited States,27.2–31.9,22.9,20.1,38.5,36.1,30.3
949,801–1000,Pusan National UniversitySouth KoreaExplore,27.2–31.9,31.8,30.4,24.3,45.6,26.0
950,801–1000,Qingdao UniversityChina,27.2–31.9,15.8,14.0,64.0,38.6,20.1
951,801–1000,University of Rennes 1France,27.2–31.9,26.2,16.7,46.0,39.7,57.1
952,801–1000,Rochester Institute of TechnologyUnited States,27.2–31.9,20.5,19.1,42.4,36.2,41.1
953,801–1000,University of RoehamptonUnited Kingdom,27.2–31.9,20.6,21.0,38.3,35.0,80.6
954,801–1000,Toronto Metropolitan UniversityCanadaExplore,27.2–31.9,20.2,28.9,36.3,37.7,56.4
955,801–1000,University of SalamancaSpain,27.2–31.9,23.9,19.1,34.7,37.5,55.1
956,801–1000,University of SalentoItaly,27.2–31.9,23.2,19.3,52.1,36.9,28.5
957,801–1000,University of SalfordUnited Kingdom,27.2–31.9,20.5,16.3,42.1,36.3,71.6
958,801–1000,Universidad San Francisco de QuitoEcuador,27.2–31.9,18.2,9.2,46.6,35.2,64.8
959,801–1000,University of Santiago de CompostelaSpain,27.2–31.9,23.8,12.0,47.6,39.0,46.0
960,801–1000,Savitribai Phule Pune UniversityIndia,27.2–31.9,35.0,26.2,32.8,36.2,16.4
961,801–1000,University of Science and Technology BeijingChina,27.2–31.9,25.2,26.4,35.0,63.7,21.9
962,801–1000,Shahid Beheshti UniversityIran,27.2–31.9,25.2,26.4,40.5,50.4,21.6
963,801–1000,Shanghai University of Finance and Economics (SUFE)China,27.2–31.9,24.3,13.6,38.9,39.0,42.8
964,801–1000,Shantou UniversityChina,27.2–31.9,20.2,16.4,53.9,38.9,39.0
965,801–1000,Sheffield Hallam UniversityUnited Kingdom,27.2–31.9,17.9,13.5,46.8,35.2,54.0
966,801–1000,Shiraz UniversityIran,27.2–31.9,24.7,23.9,37.1,44.4,22.1
967,801–1000,Shiraz University of Medical SciencesIran,27.2–31.9,37.2,10.9,41.0,34.8,18.9
968,801–1000,Sidi Mohamed Ben Abdellah UniversityMorocco,27.2–31.9,24.6,9.3,54.9,34.8,23.0
969,801–1000,University of South AfricaSouth Africa,27.2–31.9,28.6,26.1,28.4,35.6,37.4
970,801–1000,University of South Bohemia in České BudějoviceCzech Republic,27.2–31.9,18.8,15.7,41.4,34.8,49.4
971,801–1000,South China Normal UniversityChina,27.2–31.9,20.0,16.6,48.3,52.2,32.3
972,801–1000,University of South DakotaUnited States,27.2–31.9,33.7,16.2,33.9,35.7,25.3
973,801–1000,South Valley UniversityEgypt,27.2–31.9,21.5,10.6,50.1,35.0,44.6
974,801–1000,St Francis Xavier UniversityCanada,27.2–31.9,16.8,8.5,48.7,35.7,54.5
975,801–1000,Sultan Qaboos UniversityOman,27.2–31.9,23.9,15.0,43.4,39.3,74.4
976,801–1000,Symbiosis International UniversityIndiaExplore,27.2–31.9,17.4,9.9,53.0,35.1,30.4
977,801–1000,University of SzegedHungary,27.2–31.9,23.8,14.4,42.3,37.9,60.1
978,801–1000,Technical University of CreteGreece,27.2–31.9,13.7,11.0,55.0,39.6,43.6
979,801–1000,Technical University of MadridSpain,27.2–31.9,22.9,15.9,40.9,44.2,52.2
980,801–1000,"University of Technology, IraqIraq",27.2–31.9,21.5,7.9,53.1,35.3,26.3
981,801–1000,University of TehranIran,27.2–31.9,32.8,12.0,46.5,34.8,26.6
982,801–1000,Teikyo UniversityJapan,27.2–31.9,16.1,10.8,69.0,35.8,21.6
983,801–1000,Universiti Tenaga Nasional (UNITEN)Malaysia,27.2–31.9,18.9,14.9,46.9,91.0,48.5
984,801–1000,University of Texas at El PasoUnited States,27.2–31.9,20.6,24.4,38.5,34.8,42.7
985,801–1000,University of Texas Rio Grande ValleyUnited States,27.2–31.9,17.3,11.4,53.2,35.2,34.5
986,801–1000,University of ThessalyGreece,27.2–31.9,16.3,15.6,57.5,38.6,39.8
987,801–1000,Tomsk Polytechnic UniversityRussian Federation,27.2–31.9,30.1,20.8,22.4,65.1,59.8
988,801–1000,University of Trás-os-Montes and Alto DouroPortugal,27.2–31.9,20.6,28.1,33.6,34.8,43.4
989,801–1000,Tribhuvan UniversityNepal,27.2–31.9,12.4,7.9,67.8,34.8,45.6
990,801–1000,Veltech UniversityIndia,27.2–31.9,16.4,8.6,59.0,36.2,25.2
991,801–1000,Vilnius UniversityLithuania,27.2–31.9,21.3,16.9,41.4,44.2,56.1
992,801–1000,VIT UniversityIndia,27.2–31.9,22.3,15.0,45.4,36.8,27.0
993,801–1000,Waseda UniversityJapan,27.2–31.9,31.6,24.3,24.4,39.7,44.1
994,801–1000,University of WestminsterUnited Kingdom,27.2–31.9,17.9,17.9,38.0,35.4,83.1
995,801–1000,Wuhan University of TechnologyChina,27.2–31.9,20.2,15.2,46.2,54.5,24.6
996,801–1000,Xidian UniversityChina,27.2–31.9,22.6,19.4,36.9,80.1,21.4
997,801–1000,Yasouj UniversityIran,27.2–31.9,15.3,14.4,63.8,38.0,17.3
998,801–1000,Yeungnam UniversitySouth Korea,27.2–31.9,20.1,14.1,50.6,41.1,39.5
999,801–1000,Zagazig UniversityEgypt,27.2–31.9,14.2,8.2,60.7,34.8,42.1
1000,801–1000,Zewail City of Science and TechnologyEgypt,27.2–31.9,21.1,15.6,54.7,47.6,28.4
1001,801–1000,Zhejiang University of Finance and EconomicsChina,27.2–31.9,14.6,10.6,61.7,35.3,25.9
1002,1001–1200,Acharya Nagarjuna UniversityIndia,22.4–27.1,41.1,9.8,17.6,41.4,23.3
1003,1001–1200,University of A CoruñaSpain,22.4–27.1,18.7,15.8,33.6,37.5,33.4
1004,1001–1200,"Adam Mickiewicz University, PoznańPoland",22.4–27.1,20.8,18.4,31.2,37.1,32.0
1005,1001–1200,Aichi Medical UniversityJapan,22.4–27.1,25.8,12.0,35.8,39.6,18.5
1006,1001–1200,Ain Shams UniversityEgypt,22.4–27.1,22.1,10.4,43.3,35.9,36.9
1007,1001–1200,Al-Azhar UniversityEgypt,22.4–27.1,14.4,9.3,41.5,34.8,47.4
1008,1001–1200,Alexandria UniversityEgypt,22.4–27.1,18.5,12.8,43.8,38.6,45.4
1009,1001–1200,University of AlmeríaSpain,22.4–27.1,19.0,17.4,35.2,37.1,43.1
1010,1001–1200,"University of the Andes, ChileChile",22.4–27.1,17.8,12.9,32.3,36.2,48.1
1011,1001–1200,University of AntioquiaColombia,22.4–27.1,18.4,22.5,22.3,76.6,37.6
1012,1001–1200,Assiut UniversityEgypt,22.4–27.1,17.0,9.7,40.3,34.8,46.8
1013,1001–1200,Atatürk UniversityTurkey,22.4–27.1,18.2,13.5,40.2,36.2,19.1
1014,1001–1200,Atılım UniversityTurkeyExplore,22.4–27.1,16.5,9.3,36.8,36.1,39.9
1015,1001–1200,Babeş-Bolyai UniversityRomania,22.4–27.1,19.4,15.6,31.2,35.8,44.4
1016,1001–1200,Bandung Institute of Technology (ITB)Indonesia,22.4–27.1,23.1,20.7,16.3,97.5,29.1
1017,1001–1200,Bangladesh Agricultural University (BAU)Bangladesh,22.4–27.1,17.1,8.3,34.5,38.5,46.2
1018,1001–1200,Beijing Forestry UniversityChina,22.4–27.1,22.5,25.5,22.6,71.2,20.0
1019,1001–1200,Beijing Jiaotong UniversityChina,22.4–27.1,25.9,26.6,21.6,63.7,37.5
1020,1001–1200,Beijing University of TechnologyChina,22.4–27.1,25.1,20.9,19.2,54.5,21.6
1021,1001–1200,Bezmiâlem Vakif UniversityTurkey,22.4–27.1,27.2,11.1,27.6,38.4,21.9
1022,1001–1200,Bowling Green State UniversityUnited States,22.4–27.1,20.6,13.0,45.5,34.8,26.0
1023,1001–1200,University of BrasíliaBrazil,22.4–27.1,26.2,13.0,35.0,41.7,31.5
1024,1001–1200,University of CadizSpain,22.4–27.1,18.3,16.6,31.7,36.5,39.4
1025,1001–1200,Canterbury Christ Church UniversityUnited Kingdom,22.4–27.1,19.1,12.9,28.3,35.0,45.3
1026,1001–1200,Cardiff Metropolitan UniversityUnited Kingdom,22.4–27.1,18.8,12.7,37.0,36.0,66.6
1027,1001–1200,Technical University of CartagenaSpain,22.4–27.1,20.3,12.2,31.1,39.0,36.7
1028,1001–1200,University of Castilla-La ManchaSpain,22.4–27.1,20.1,14.2,38.0,36.8,39.2
1029,1001–1200,The Catholic University of KoreaSouth Korea,22.4–27.1,25.9,19.6,23.8,39.8,19.9
1030,1001–1200,Universidad Católica San Antonio de Murcia (UCAM)Spain,22.4–27.1,16.6,15.1,28.8,45.2,44.0
1031,1001–1200,Central University of Finance and EconomicsChina,22.4–27.1,21.9,12.4,32.5,40.2,36.9
1032,1001–1200,Chengdu UniversityChinaExplore,22.4–27.1,15.8,9.8,42.4,37.8,20.7
1033,1001–1200,Chiang Mai UniversityThailand,22.4–27.1,25.2,17.6,25.9,57.9,34.4
1034,1001–1200,Chiba UniversityJapan,22.4–27.1,25.5,18.6,31.4,48.9,27.9
1035,1001–1200,China University of Petroleum (East China)China,22.4–27.1,20.2,17.8,30.8,89.4,18.5
1036,1001–1200,China Pharmaceutical UniversityChina,22.4–27.1,18.1,12.7,40.7,54.3,18.1
1037,1001–1200,Chonnam National UniversitySouth KoreaExplore,22.4–27.1,23.0,21.4,28.2,41.2,30.7
1038,1001–1200,Chungnam National UniversitySouth Korea,22.4–27.1,24.6,23.6,17.5,45.3,23.5
1039,1001–1200,Chung Yuan Christian UniversityTaiwan,22.4–27.1,17.1,22.0,26.5,43.7,41.7
1040,1001–1200,Comenius University in BratislavaSlovakia,22.4–27.1,23.3,13.5,35.5,35.1,53.0
1041,1001–1200,University of ConcepciónChile,22.4–27.1,16.7,13.3,28.3,56.1,50.4
1042,1001–1200,Czech University of Life Sciences Prague (CZU)Czech Republic,22.4–27.1,17.5,13.7,31.9,50.4,64.5
1043,1001–1200,Czech Technical University in PragueCzech Republic,22.4–27.1,22.4,15.9,20.1,49.1,57.3
1044,1001–1200,Dr B.R. Ambedkar National Institute of Technology JalandharIndia,22.4–27.1,16.7,13.2,39.9,35.4,13.8
1045,1001–1200,Duzce UniversityTurkey,22.4–27.1,15.8,14.4,34.6,87.6,20.7
1046,1001–1200,Universidade Estadual Paulista (Unesp)Brazil,22.4–27.1,33.4,24.5,18.6,39.6,29.2
1047,1001–1200,Fayoum UniversityEgypt,22.4–27.1,15.0,10.6,49.9,38.9,41.0
1048,1001–1200,Universidade Federal do ABC (UFABC)Brazil,22.4–27.1,17.2,13.7,34.0,35.6,35.5
1049,1001–1200,Federal University of PelotasBrazil,22.4–27.1,18.4,12.2,37.2,34.8,20.5
1050,1001–1200,Federal University of Rio de JaneiroBrazil,22.4–27.1,31.9,22.0,23.1,64.2,29.6
1051,1001–1200,Federal University of São CarlosBrazil,22.4–27.1,28.9,17.4,20.8,41.6,25.7
1052,1001–1200,Ferdowsi University of MashhadIran,22.4–27.1,26.7,22.6,23.7,42.4,27.7
1053,1001–1200,University of La FronteraChile,22.4–27.1,15.3,19.9,30.6,34.8,49.6
1054,1001–1200,Fu Jen Catholic UniversityTaiwan,22.4–27.1,20.9,22.5,33.0,73.7,30.7
1055,1001–1200,Gdańsk University of TechnologyPoland,22.4–27.1,18.7,15.5,35.3,44.6,28.1
1056,1001–1200,Georgia Southern UniversityUnited States,22.4–27.1,22.0,13.4,31.6,40.1,28.7
1057,1001–1200,University of GhanaGhana,22.4–27.1,18.2,15.6,30.6,46.8,48.8
1058,1001–1200,Guangxi UniversityChina,22.4–27.1,16.3,11.7,40.1,43.1,22.0
1059,1001–1200,University of GuilanIran,22.4–27.1,25.6,18.5,33.1,37.4,19.1
1060,1001–1200,Guru Jambheshwar University of Science and TechnologyIndia,22.4–27.1,22.6,8.5,41.5,34.8,15.3
1061,1001–1200,Hamamatsu University School of MedicineJapan,22.4–27.1,26.8,15.8,31.9,38.1,20.1
1062,1001–1200,Université Polytechnique Hauts-de-FranceFrance,22.4–27.1,15.9,8.3,30.3,36.1,73.9
1063,1001–1200,Huaqiao UniversityChina,22.4–27.1,15.4,12.2,39.8,37.1,59.1
1064,1001–1200,Hyogo College of MedicineJapan,22.4–27.1,27.3,13.9,40.9,39.6,16.9
1065,1001–1200,Ibn Tofaïl UniversityMorocco,22.4–27.1,23.9,10.0,40.6,38.2,24.8
1066,1001–1200,Ilmenau University of TechnologyGermany,22.4–27.1,25.5,17.4,23.7,51.9,60.5
1067,1001–1200,Incheon National UniversitySouth Korea,22.4–27.1,17.3,26.4,21.6,37.1,29.1
1068,1001–1200,Indian Institute of Technology BhubaneswarIndia,22.4–27.1,24.9,13.1,40.0,36.1,18.8
1069,1001–1200,Indian Institute of Technology (Indian School of Mines) DhanbadIndia,22.4–27.1,22.1,20.8,36.7,55.9,15.0
1070,1001–1200,Indian Institute of Science Education and Research BhopalIndia,22.4–27.1,25.6,14.4,26.9,35.1,18.8
1071,1001–1200,Indian Institute of Technology MandiIndia,22.4–27.1,23.3,10.8,40.3,35.2,22.2
1072,1001–1200,Inha UniversitySouth Korea,22.4–27.1,26.6,21.6,27.1,64.7,34.7
1073,1001–1200,The Islamia University of BahawalpurPakistan,22.4–27.1,22.6,10.5,36.7,34.8,40.3
1074,1001–1200,Istanbul UniversityTurkey,22.4–27.1,23.4,20.4,32.9,46.7,30.8
1075,1001–1200,Jamia Hamdard UniversityIndia,22.4–27.1,19.1,12.2,44.3,38.0,29.2
1076,1001–1200,University of JeddahSaudi ArabiaExplore,22.4–27.1,17.1,8.4,38.5,34.8,72.2
1077,1001–1200,Jeonbuk National UniversitySouth KoreaExplore,22.4–27.1,23.2,21.4,27.1,43.7,30.2
1078,1001–1200,Jianghan UniversityChina,22.4–27.1,16.8,9.8,51.1,38.7,22.4
1079,1001–1200,Jilin UniversityChinaExplore,22.4–27.1,27.6,17.2,30.9,42.3,22.2
1080,1001–1200,Kanazawa UniversityJapan,22.4–27.1,27.0,18.8,25.8,37.8,27.5
1081,1001–1200,Kaohsiung Medical UniversityTaiwan,22.4–27.1,24.1,24.9,27.0,52.8,27.6
1082,1001–1200,Karabük UniversityTurkey,22.4–27.1,13.7,8.4,50.9,35.2,37.6
1083,1001–1200,Kharkiv National University of Radio ElectronicsUkraineExplore,22.4–27.1,18.5,9.1,39.4,35.3,30.5
1084,1001–1200,King Faisal UniversitySaudi Arabia,22.4–27.1,17.7,7.8,41.0,39.7,73.7
1085,1001–1200,King George’s Medical UniversityIndia,22.4–27.1,26.9,10.3,44.7,37.3,15.4
1086,1001–1200,KL UniversityIndia,22.4–27.1,16.2,8.8,47.9,35.1,16.5
1087,1001–1200,K.N. Toosi University of TechnologyIran,22.4–27.1,21.3,23.2,32.9,42.0,25.7
1088,1001–1200,Kumamoto UniversityJapan,22.4–27.1,25.8,15.1,27.6,45.2,32.2
1089,1001–1200,Kwame Nkrumah University of Science and TechnologyGhana,22.4–27.1,14.6,14.1,34.3,34.9,47.3
1090,1001–1200,Kyoto Prefectural University of MedicineJapan,22.4–27.1,29.5,14.9,34.6,44.1,17.0
1091,1001–1200,University of LahorePakistan,22.4–27.1,15.8,8.9,48.2,35.3,45.1
1092,1001–1200,University of Las Palmas de Gran CanariaSpain,22.4–27.1,16.8,13.5,44.0,34.8,41.5
1093,1001–1200,Lebanese UniversityLebanon,22.4–27.1,25.9,12.5,16.0,34.9,78.2
1094,1001–1200,University of LeónSpain,22.4–27.1,18.2,12.4,37.5,37.8,45.6
1095,1001–1200,Lorestan UniversityIran,22.4–27.1,21.9,11.3,48.0,35.0,19.1
1096,1001–1200,Lovely Professional UniversityIndiaExplore,22.4–27.1,16.3,9.1,45.8,36.1,22.0
1097,1001–1200,University of MalagaSpain,22.4–27.1,17.9,12.7,34.3,37.4,40.6
1098,1001–1200,Universiti Malaysia PerlisMalaysia,22.4–27.1,20.0,10.6,46.3,35.1,29.3
1099,1001–1200,Manipal Academy of Higher EducationIndia,22.4–27.1,29.8,13.6,22.5,41.5,35.5
1100,1001–1200,University of ManoubaTunisia,22.4–27.1,19.7,8.2,34.5,34.8,43.3
1101,1001–1200,University of MariborSlovenia,22.4–27.1,18.3,16.8,28.3,41.3,39.3
1102,1001–1200,University of MazandaranIran,22.4–27.1,26.7,14.1,32.1,37.8,27.2
1103,1001–1200,Medical University of BialystokPoland,22.4–27.1,37.2,10.0,24.2,37.3,27.5
1104,1001–1200,Medical University of WarsawPoland,22.4–27.1,28.3,10.7,35.5,40.8,28.7
1105,1001–1200,Minia UniversityEgypt,22.4–27.1,14.9,8.0,46.5,34.9,45.0
1106,1001–1200,Mississippi State UniversityUnited States,22.4–27.1,20.8,18.1,38.8,39.8,29.6
1107,1001–1200,Morgan State UniversityUnited States,22.4–27.1,21.2,10.6,39.5,35.1,47.1
1108,1001–1200,University of MumbaiIndia,22.4–27.1,28.3,28.1,12.4,36.6,15.6
1109,1001–1200,University of MurciaSpain,22.4–27.1,19.5,15.7,37.1,37.0,40.7
1110,1001–1200,Nagasaki UniversityJapan,22.4–27.1,25.9,13.7,23.6,39.8,34.4
1111,1001–1200,Nanjing University of Aeronautics and AstronauticsChina,22.4–27.1,22.4,24.3,20.6,74.8,20.4
1112,1001–1200,National Central UniversityTaiwan,22.4–27.1,26.1,23.5,18.2,75.8,45.4
1113,1001–1200,National Chengchi UniversityTaiwan,22.4–27.1,25.1,28.5,12.6,42.7,50.0
1114,1001–1200,National University of ColombiaColombia,22.4–27.1,20.3,14.1,41.4,35.3,36.9
1115,1001–1200,National Dong Hwa UniversityTaiwanExplore,22.4–27.1,18.4,22.0,26.1,38.3,43.3
1116,1001–1200,"National Institute of Technology, TiruchirappalliIndia",22.4–27.1,26.1,13.7,35.4,39.7,23.2
1117,1001–1200,National University of San MartínArgentina,22.4–27.1,17.2,10.5,37.7,35.5,40.7
1118,1001–1200,National Taipei University of TechnologyTaiwanExplore,22.4–27.1,22.8,22.4,24.7,98.0,36.5
1119,1001–1200,National Yunlin University of Science and TechnologyTaiwan,22.4–27.1,20.0,28.2,13.7,95.3,27.0
1120,1001–1200,Nicolaus Copernicus University in ToruńPoland,22.4–27.1,19.8,18.3,28.0,36.3,29.4
1121,1001–1200,North China Electric Power UniversityChina,22.4–27.1,18.5,18.9,29.1,54.3,18.1
1122,1001–1200,Northwest UniversityChina,22.4–27.1,22.1,12.0,35.2,39.4,27.3
1123,1001–1200,Oakland UniversityUnited States,22.4–27.1,29.3,14.8,28.1,35.1,33.3
1124,1001–1200,Óbuda UniversityHungary,22.4–27.1,15.7,14.5,41.0,37.4,38.6
1125,1001–1200,Ocean University of ChinaChina,22.4–27.1,23.5,16.1,34.0,43.5,26.2
1126,1001–1200,Okayama UniversityJapan,22.4–27.1,27.9,19.3,25.2,59.4,31.2
1127,1001–1200,Osmania UniversityIndia,22.4–27.1,35.3,14.7,30.8,40.0,17.0
