,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
862,801–1000,University of ÉvoraPortugal,19.0–25.9,18.1,13.8,32.2,35.5,53.5
863,801–1000,Fayoum UniversityEgypt,19.0–25.9,13.6,7.2,30.5,34.0,39.4
864,801–1000,Universidade Federal do ABC (UFABC)Brazil,19.0–25.9,14.8,12.3,26.8,39.3,33.6
865,801–1000,Universidade Federal da BahiaBrazil,19.0–25.9,21.8,12.4,20.3,34.3,24.0
866,801–1000,Federal University of PelotasBrazil,19.0–25.9,22.1,10.4,42.0,34.0,20.6
867,801–1000,Universidade Federal de Santa CatarinaBrazil,19.0–25.9,27.1,12.0,36.1,35.6,28.1
868,801–1000,Federal University of São CarlosBrazil,19.0–25.9,26.3,13.1,15.3,40.4,23.4
869,801–1000,Ferdowsi University of MashhadIran,19.0–25.9,25.1,17.2,22.3,40.2,20.7
870,801–1000,Ferhat Abbas Sétif University 1Algeria,19.0–25.9,23.3,7.0,24.1,34.0,42.1
871,801–1000,Florida Atlantic UniversityUnited States,19.0–25.9,17.5,14.6,35.9,39.4,43.9
872,801–1000,Florida Institute of TechnologyUnited States,19.0–25.9,24.6,13.5,28.6,36.8,58.6
873,801–1000,University of La FronteraChile,19.0–25.9,15.1,16.7,32.9,34.0,45.9
874,801–1000,Fu Jen Catholic UniversityTaiwan,19.0–25.9,16.8,13.1,29.7,45.4,26.6
875,801–1000,Gebze Technical UniversityTurkey,19.0–25.9,24.1,11.9,26.8,35.8,28.1
876,801–1000,University of GhanaGhana,19.0–25.9,14.5,13.6,23.8,42.2,48.8
877,801–1000,University of GuilanIran,19.0–25.9,13.8,12.2,36.7,35.4,14.6
878,801–1000,Hamamatsu University School of MedicineJapan,19.0–25.9,28.0,12.6,21.8,41.6,17.4
879,801–1000,Hyogo College of MedicineJapan,19.0–25.9,28.7,11.9,36.2,34.0,15.9
880,801–1000,Indian Institute of Science Education and Research KolkataIndia,19.0–25.9,29.4,10.9,26.4,35.9,17.0
881,801–1000,Indian Institute of Technology (Indian School of Mines) DhanbadIndia,19.0–25.9,24.8,14.1,39.3,49.6,13.7
882,801–1000,Universidad Industrial de Santander (UIS)Colombia,19.0–25.9,13.0,8.2,32.3,34.5,39.6
883,801–1000,Inha UniversitySouth Korea,19.0–25.9,23.0,21.0,23.5,61.0,29.4
884,801–1000,Iran University of Medical SciencesIran,19.0–25.9,33.3,9.3,26.6,40.8,18.8
885,801–1000,University of IsfahanIran,19.0–25.9,24.4,21.2,10.4,44.4,16.8
886,801–1000,Istanbul UniversityTurkey,19.0–25.9,22.1,16.6,19.1,51.3,27.3
887,801–1000,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-NapocaRomania,19.0–25.9,20.7,8.4,32.5,34.0,62.0
888,801–1000,University of JaénSpain,19.0–25.9,18.4,13.0,36.1,35.2,34.9
889,801–1000,Jamia Millia IslamiaIndia,19.0–25.9,35.1,8.6,31.1,35.0,23.9
890,801–1000,Jeonbuk National UniversitySouth KoreaExplore,19.0–25.9,21.0,20.1,23.6,38.4,28.8
891,801–1000,Jiangsu UniversityChina,19.0–25.9,19.4,11.4,26.9,56.7,35.1
892,801–1000,The Jikei University School of MedicineJapan,19.0–25.9,27.1,10.7,41.8,38.5,14.8
893,801–1000,Jilin UniversityChinaExplore,19.0–25.9,26.1,16.2,25.7,40.8,28.0
894,801–1000,Jinan UniversityChinaExplore,19.0–25.9,20.2,13.7,33.1,39.3,50.9
895,801–1000,The University of JordanJordan,19.0–25.9,21.8,9.6,13.2,38.5,65.1
896,801–1000,Kagawa UniversityJapan,19.0–25.9,20.4,11.5,29.8,38.7,28.1
897,801–1000,Kanazawa UniversityJapan,19.0–25.9,26.3,17.9,27.5,36.2,23.0
898,801–1000,Kansai Medical UniversityJapan,19.0–25.9,28.6,7.9,30.3,34.5,16.9
899,801–1000,Kaohsiung Medical UniversityTaiwan,19.0–25.9,19.5,21.0,26.8,49.3,26.4
900,801–1000,King Mongkut’s University of Technology ThonburiThailand,19.0–25.9,15.8,14.5,25.3,73.2,29.6
901,801–1000,K.N. Toosi University of TechnologyIran,19.0–25.9,22.2,18.8,25.9,49.3,18.3
902,801–1000,Kochi UniversityJapan,19.0–25.9,19.1,10.8,25.5,38.7,25.5
903,801–1000,Kumamoto UniversityJapan,19.0–25.9,25.6,13.7,22.5,43.3,27.2
904,801–1000,Kuwait UniversityKuwaitExplore,19.0–25.9,17.7,9.4,26.0,36.9,71.9
905,801–1000,Kyungpook National UniversitySouth KoreaExplore,19.0–25.9,23.9,25.6,25.1,42.2,26.7
906,801–1000,Kyushu Institute of Technology (Kyutech)Japan,19.0–25.9,19.3,12.3,23.1,48.0,26.3
907,801–1000,University of LatviaLatvia,19.0–25.9,15.9,11.1,24.0,36.2,40.5
908,801–1000,Leeds Beckett UniversityUnited Kingdom,19.0–25.9,14.3,12.5,37.0,34.4,48.8
909,801–1000,University of MariborSlovenia,19.0–25.9,18.2,16.1,37.1,39.1,36.6
910,801–1000,University of Marrakech Cadi AyyadMorocco,19.0–25.9,15.8,7.8,28.6,36.3,42.0
911,801–1000,University of MazandaranIran,19.0–25.9,28.5,11.3,36.3,37.0,16.3
912,801–1000,Metropolitan Autonomous UniversityMexico,19.0–25.9,15.5,15.7,42.2,39.0,24.9
913,801–1000,Mohammed V University of RabatMorocco,19.0–25.9,24.9,8.9,28.6,40.8,28.8
914,801–1000,University of MurciaSpain,19.0–25.9,27.4,13.2,32.2,35.3,37.6
915,801–1000,Nagasaki UniversityJapan,19.0–25.9,24.8,13.8,21.2,40.2,27.2
916,801–1000,Nagoya City UniversityJapan,19.0–25.9,22.1,13.0,26.4,45.5,19.8
917,801–1000,National Central UniversityTaiwan,19.0–25.9,24.6,22.7,21.6,64.9,37.8
918,801–1000,National Chengchi UniversityTaiwan,19.0–25.9,24.3,29.5,9.5,48.9,45.2
919,801–1000,National Chung Hsing UniversityTaiwan,19.0–25.9,19.8,15.1,20.2,45.0,22.1
920,801–1000,National University of CuyoArgentina,19.0–25.9,17.1,7.0,29.3,34.0,41.5
921,801–1000,National Dong Hwa UniversityTaiwanExplore,19.0–25.9,15.7,25.0,24.8,41.9,35.8
922,801–1000,"National Institute of Technology, TiruchirappalliIndia",19.0–25.9,23.5,15.8,29.7,35.7,21.2
923,801–1000,National University of San MartínArgentina,19.0–25.9,15.9,8.5,33.0,34.6,37.7
924,801–1000,National University of Sciences and TechnologyPakistan,19.0–25.9,20.7,10.0,34.4,34.1,37.5
925,801–1000,National Taipei UniversityTaiwan,19.0–25.9,19.8,22.8,23.6,35.4,22.4
926,801–1000,National Taipei University of TechnologyTaiwanExplore,19.0–25.9,19.6,19.2,22.9,87.5,25.8
927,801–1000,National Taiwan Ocean UniversityTaiwan,19.0–25.9,18.0,22.3,16.0,51.8,24.8
928,801–1000,Niigata UniversityJapanExplore,19.0–25.9,23.6,12.2,31.5,39.5,24.0
929,801–1000,Normandy UniversityFrance,19.0–25.9,15.6,12.3,40.8,35.8,52.4
930,801–1000,"Northeastern University, ChinaChina",19.0–25.9,21.7,22.8,12.8,98.5,29.0
931,801–1000,University of Northern British Columbia (UNBC)Canada,19.0–25.9,17.9,16.8,28.5,34.4,37.1
932,801–1000,Northwest UniversityChina,19.0–25.9,18.6,13.1,33.7,42.0,18.5
933,801–1000,NorthWest A&F UniversityChina,19.0–25.9,19.0,12.0,29.5,41.8,21.8
934,801–1000,Novosibirsk State Technical UniversityRussian Federation,19.0–25.9,20.3,11.8,21.4,37.3,32.1
935,801–1000,Oakland UniversityUnited States,19.0–25.9,21.0,12.7,23.4,34.9,26.8
936,801–1000,Ocean University of ChinaChina,19.0–25.9,20.3,14.8,23.3,47.0,21.8
937,801–1000,Okayama UniversityJapan,19.0–25.9,25.9,16.3,26.7,49.4,23.2
938,801–1000,Osaka City UniversityJapan,19.0–25.9,25.1,14.0,28.0,40.0,24.3
939,801–1000,Osmania UniversityIndia,19.0–25.9,37.2,9.4,15.2,34.2,15.7
940,801–1000,University of OstravaCzech Republic,19.0–25.9,14.6,12.7,26.4,34.1,40.5
941,801–1000,Pablo de Olavide UniversitySpain,19.0–25.9,24.0,13.2,32.9,34.5,50.0
942,801–1000,Paris Nanterre UniversityFrance,19.0–25.9,23.2,14.5,15.1,34.3,48.0
943,801–1000,University of PatrasGreece,19.0–25.9,16.4,12.5,41.7,39.4,36.2
944,801–1000,Pondicherry UniversityIndia,19.0–25.9,34.1,16.1,22.2,34.0,14.0
945,801–1000,Pontifical Catholic University of PeruPeru,19.0–25.9,19.5,7.9,43.7,34.3,48.9
946,801–1000,Pontifical Catholic University of Rio Grande do Sul (PUCRS)Brazil,19.0–25.9,16.8,11.0,39.5,48.9,26.3
947,801–1000,Universiti Putra MalaysiaMalaysia,19.0–25.9,26.9,18.5,18.1,38.1,64.1
948,801–1000,University Rey Juan CarlosSpain,19.0–25.9,18.2,11.2,35.1,36.4,47.3
949,801–1000,Riga Technical UniversityLatvia,19.0–25.9,17.9,15.6,30.4,50.7,36.2
950,801–1000,Robert Gordon UniversityUnited Kingdom,19.0–25.9,15.0,10.5,21.0,34.8,72.4
951,801–1000,University of RoehamptonUnited Kingdom,19.0–25.9,17.9,19.8,23.4,34.1,74.9
952,801–1000,Saitama UniversityJapan,19.0–25.9,18.3,12.6,22.8,35.2,29.4
953,801–1000,Samara National Research University (Samara University)Russian Federation,19.0–25.9,19.2,12.2,43.3,46.0,24.9
954,801–1000,Sapporo Medical UniversityJapan,19.0–25.9,29.0,11.4,26.3,44.1,14.8
955,801–1000,University of Science and Technology BeijingChina,19.0–25.9,24.3,23.0,23.4,54.0,18.8
956,801–1000,University of SeoulSouth Korea,19.0–25.9,23.3,20.9,25.0,40.3,27.8
957,801–1000,University of SfaxTunisia,19.0–25.9,24.8,10.0,20.2,34.0,39.3
958,801–1000,Shahid Beheshti UniversityIran,19.0–25.9,19.1,18.6,29.9,48.9,17.4
959,801–1000,Shahid Beheshti University of Medical SciencesIran,19.0–25.9,40.8,12.0,19.7,38.4,15.5
960,801–1000,Shanghai UniversityChina,19.0–25.9,19.4,24.2,29.2,68.2,30.6
961,801–1000,Shantou UniversityChina,19.0–25.9,20.4,12.2,37.2,37.5,40.9
962,801–1000,University of SharjahUnited Arab Emirates,19.0–25.9,16.0,10.3,24.4,38.1,99.1
963,801–1000,Sheffield Hallam UniversityUnited Kingdom,19.0–25.9,16.7,12.6,32.2,34.4,51.8
964,801–1000,Shinshu UniversityJapan,19.0–25.9,21.0,14.4,26.9,41.5,23.6
965,801–1000,Shiraz UniversityIran,19.0–25.9,22.1,22.4,21.4,60.4,17.1
966,801–1000,Sidi Mohamed Ben Abdellah UniversityMorocco,19.0–25.9,22.2,7.2,40.8,34.1,24.7
967,801–1000,Sohag UniversityEgypt,19.0–25.9,18.5,7.1,38.9,34.3,43.6
968,801–1000,Southern Medical UniversityChina,19.0–25.9,26.5,11.2,19.8,39.0,21.6
969,801–1000,University of South WalesUnited Kingdom,19.0–25.9,14.9,9.5,28.5,34.5,62.2
970,801–1000,Sri Venkateswara UniversityIndia,19.0–25.9,36.6,9.7,27.2,34.6,19.1
971,801–1000,Staffordshire UniversityUnited KingdomExplore,19.0–25.9,16.3,9.3,38.4,34.2,50.8
972,801–1000,Sultan Qaboos UniversityOman,19.0–25.9,22.6,10.5,16.8,40.8,72.0
973,801–1000,Suranaree University of TechnologyThailand,19.0–25.9,19.7,11.3,35.1,40.5,32.1
974,801–1000,University of TalcaChile,19.0–25.9,13.0,10.8,25.2,34.0,50.5
975,801–1000,Tanta UniversityEgypt,19.0–25.9,32.8,7.2,26.1,34.1,40.4
976,801–1000,Teesside UniversityUnited Kingdom,19.0–25.9,15.4,10.0,39.9,34.3,52.6
977,801–1000,Universiti Tenaga Nasional (UNITEN)Malaysia,19.0–25.9,15.7,13.1,24.6,81.0,35.1
978,801–1000,Texas State UniversityUnited States,19.0–25.9,17.4,11.7,24.4,34.4,30.5
979,801–1000,Thapar Institute of Engineering and TechnologyIndiaExplore,19.0–25.9,19.9,9.1,34.0,35.7,18.5
980,801–1000,Toho UniversityJapan,19.0–25.9,18.2,13.8,24.6,38.7,16.9
981,801–1000,Tokushima UniversityJapan,19.0–25.9,25.3,18.8,15.6,58.6,21.2
982,801–1000,Tokyo University of Agriculture and TechnologyJapan,19.0–25.9,26.1,23.6,20.2,46.6,23.9
983,801–1000,Tokyo Medical UniversityJapan,19.0–25.9,29.4,11.4,36.6,36.9,16.1
984,801–1000,Tokyo University of ScienceJapanExplore,19.0–25.9,21.0,24.5,23.3,41.2,19.4
985,801–1000,Toyohashi University of Technology (TUT)Japan,19.0–25.9,20.4,17.6,17.7,47.2,25.3
986,801–1000,Tribhuvan UniversityNepal,19.0–25.9,9.2,6.6,35.7,34.0,45.2
987,801–1000,Tshwane University of TechnologySouth Africa,19.0–25.9,13.1,9.8,36.9,38.2,40.2
988,801–1000,Universiti Utara MalaysiaMalaysia,19.0–25.9,27.6,20.2,3.7,36.9,53.2
989,801–1000,Vilnius UniversityLithuania,19.0–25.9,18.5,13.8,32.3,42.7,50.0
990,801–1000,VIT UniversityIndia,19.0–25.9,18.4,10.8,28.7,36.8,23.4
991,801–1000,Warsaw University of TechnologyPoland,19.0–25.9,18.2,10.6,38.1,39.5,24.6
992,801–1000,Wuhan University of TechnologyChina,19.0–25.9,17.0,12.1,31.6,54.4,21.4
993,801–1000,Xiangtan UniversityChinaExplore,19.0–25.9,13.3,11.2,46.8,38.2,17.8
994,801–1000,Xidian UniversityChina,19.0–25.9,20.3,16.1,24.4,75.3,19.3
995,801–1000,Yamagata UniversityJapan,19.0–25.9,21.1,11.5,20.9,52.8,21.1
996,801–1000,University of YamanashiJapan,19.0–25.9,24.2,10.7,23.8,36.5,20.8
997,801–1000,Yangzhou UniversityChinaExplore,19.0–25.9,14.1,9.4,37.0,40.6,19.4
998,801–1000,Yokohama National UniversityJapan,19.0–25.9,22.9,17.8,15.0,49.3,24.9
999,801–1000,University of ZagrebCroatia,19.0–25.9,17.5,12.7,23.0,37.0,29.6
1000,1001+,University of Abou Bekr Belkaïd TlemcenAlgeria,9.8–18.9,30.4,9.2,5.2,34.1,39.7
1001,1001+,Ain Shams UniversityEgypt,9.8–18.9,17.6,8.7,17.4,35.5,36.1
1002,1001+,Akdeniz UniversityTurkey,9.8–18.9,13.6,14.3,16.5,96.5,19.6
1003,1001+,Akita UniversityJapan,9.8–18.9,19.5,9.5,9.4,40.3,21.2
1004,1001+,Al-Azhar UniversityEgypt,9.8–18.9,13.3,8.4,12.6,34.1,46.7
1005,1001+,Alexandru Ioan Cuza UniversityRomania,9.8–18.9,15.3,11.4,12.9,34.0,36.1
1006,1001+,Alzahra UniversityIran,9.8–18.9,17.0,9.2,20.1,35.5,14.1
1007,1001+,Amity UniversityIndia,9.8–18.9,14.9,8.5,15.6,35.4,19.0
1008,1001+,"University of the Andes, VenezuelaVenezuela",9.8–18.9,13.2,7.4,9.5,34.0,44.8
1009,1001+,Andhra UniversityIndia,9.8–18.9,37.4,9.9,5.0,42.5,17.0
1010,1001+,Universidad Andrés Bello (UNAB)Chile,9.8–18.9,11.8,7.4,27.8,34.2,48.5
1011,1001+,Ankara UniversityTurkey,9.8–18.9,18.1,9.6,11.6,34.6,21.7
1012,1001+,Annamalai UniversityIndia,9.8–18.9,26.0,8.1,16.7,34.4,15.4
1013,1001+,University of AntioquiaColombia,9.8–18.9,16.4,20.4,13.0,40.2,38.0
1014,1001+,Aoyama Gakuin UniversityJapan,9.8–18.9,18.1,7.3,24.6,34.3,25.1
1015,1001+,Assiut UniversityEgypt,9.8–18.9,14.1,7.2,19.9,34.0,44.3
1016,1001+,Universidad Autónoma del Estado de HidalgoMexico,9.8–18.9,14.0,8.0,5.4,36.0,22.3
1017,1001+,Universidad Autónoma del Estado de Mexico (UAEMex)Mexico,9.8–18.9,13.8,10.0,7.3,44.0,25.0
1018,1001+,Universidad Autónoma de Nuevo León (UANL)Mexico,9.8–18.9,12.3,7.5,10.1,35.0,29.4
1019,1001+,Universidad Autónoma de YucatánMexico,9.8–18.9,14.3,7.9,11.5,36.9,27.2
1020,1001+,Autonomous University of Baja CaliforniaMexicoExplore,9.8–18.9,12.4,8.4,6.8,34.8,29.7
1021,1001+,Autonomous University of San Luis PotosiMexico,9.8–18.9,18.1,7.2,10.7,34.6,31.7
1022,1001+,Badji Mokhtar University – AnnabaAlgeria,9.8–18.9,13.4,9.3,13.0,34.1,32.7
1023,1001+,Bahauddin Zakariya UniversityPakistan,9.8–18.9,12.3,8.5,13.9,34.0,31.3
1024,1001+,Bahçeşehir UniversityTurkey,9.8–18.9,15.3,12.3,18.5,41.1,40.6
1025,1001+,Belarusian State UniversityBelarus,9.8–18.9,19.5,8.7,10.8,39.0,56.7
1026,1001+,Benemérita Universidad Autónoma de PueblaMexico,9.8–18.9,13.3,7.6,13.7,34.0,24.8
1027,1001+,University of Bío-BíoChile,9.8–18.9,12.8,7.9,5.9,36.5,43.8
1028,1001+,University of BirjandIran,9.8–18.9,15.2,7.9,7.7,34.2,15.3
1029,1001+,Birmingham City UniversityUnited Kingdom,9.8–18.9,14.7,9.9,18.5,34.3,57.9
1030,1001+,Bucharest University of Economic StudiesRomania,9.8–18.9,14.7,8.2,14.6,34.0,31.1
1031,1001+,Canterbury Christ Church UniversityUnited Kingdom,9.8–18.9,15.6,11.3,13.2,34.0,42.5
1032,1001+,Catholic University of the NorthChile,9.8–18.9,13.5,11.0,16.6,34.5,52.1
1033,1001+,Ceará State UniversityBrazil,9.8–18.9,16.2,7.7,8.6,34.0,16.1
1034,1001+,Chaoyang University of TechnologyTaiwan,9.8–18.9,12.0,10.8,4.7,41.4,22.5
1035,1001+,University of ChesterUnited Kingdom,9.8–18.9,16.3,11.9,20.7,35.1,43.2
1036,1001+,Chiba Institute of TechnologyJapan,9.8–18.9,13.6,8.8,6.3,36.4,16.0
1037,1001+,Chubu UniversityJapan,9.8–18.9,12.5,9.5,14.3,36.3,25.7
1038,1001+,Chungnam National UniversitySouth Korea,9.8–18.9,21.7,19.9,11.6,40.5,22.7
1039,1001+,Chuo UniversityJapan,9.8–18.9,26.1,9.8,14.1,36.4,21.5
1040,1001+,Cochin University of Science and TechnologyIndia,9.8–18.9,21.7,10.0,7.2,34.7,14.5
1041,1001+,University of ColomboSri Lanka,9.8–18.9,24.8,7.8,10.7,34.0,39.8
1042,1001+,University of ConcepciónChile,9.8–18.9,14.8,13.3,18.2,55.1,48.5
1043,1001+,Corvinus University of BudapestHungary,9.8–18.9,15.5,11.2,20.3,34.2,42.8
1044,1001+,Cukurova UniversityTurkey,9.8–18.9,14.4,12.4,11.2,87.6,19.1
1045,1001+,University of Dar es SalaamTanzania,9.8–18.9,14.4,8.2,18.5,34.0,45.6
1046,1001+,Del Rosario UniversityColombia,9.8–18.9,15.6,8.9,18.1,34.2,45.6
1047,1001+,Democritus University of ThraceGreece,9.8–18.9,13.6,8.1,28.0,34.9,30.3
1048,1001+,Dokuz Eylül UniversityTurkey,9.8–18.9,14.7,8.9,16.4,40.3,17.6
1049,1001+,Doshisha UniversityJapan,9.8–18.9,14.5,9.2,6.4,35.1,26.8
1050,1001+,Prague University of Economics and BusinessCzech Republic,9.8–18.9,16.8,12.7,6.5,34.4,44.3
1051,1001+,Ehime UniversityJapan,9.8–18.9,21.0,13.8,17.7,41.7,25.5
1052,1001+,The University of Electro-CommunicationsJapan,9.8–18.9,18.4,18.6,13.2,40.3,28.0
1053,1001+,University of Engineering & Technology (UET) LahorePakistan,9.8–18.9,14.4,7.7,13.8,34.2,43.8
1054,1001+,Universidade do Estado do Rio de Janeiro (UERJ)Brazil,9.8–18.9,23.0,10.7,12.1,41.4,21.0
1055,1001+,Universidade Estadual de MaringáBrazil,9.8–18.9,20.7,10.0,6.4,34.4,16.0
1056,1001+,Universidade Estadual do Oeste do Paraná (Unioeste)Brazil,9.8–18.9,21.8,7.3,2.9,34.1,13.7
1057,1001+,Far Eastern Federal UniversityRussian Federation,9.8–18.9,20.7,10.5,10.3,38.6,39.3
1058,1001+,Universidade Federal do Ceará (UFC)Brazil,9.8–18.9,22.4,9.9,21.4,36.0,24.1
1059,1001+,Federal University of GoiásBrazil,9.8–18.9,18.5,9.4,13.3,37.6,18.3
1060,1001+,Federal University of ItajubáBrazil,9.8–18.9,15.7,8.6,10.2,36.6,21.4
1061,1001+,Federal University of LavrasBrazil,9.8–18.9,25.2,13.3,7.8,37.6,17.9
1062,1001+,Federal University of ParáBrazil,9.8–18.9,16.1,9.1,9.6,34.5,23.2
1063,1001+,Universidade Federal do Paraná (UFPR)Brazil,9.8–18.9,19.6,11.0,10.1,34.0,20.8
1064,1001+,Federal University of PernambucoBrazil,9.8–18.9,23.6,8.9,14.1,36.7,21.4
1065,1001+,Federal University of Rio Grande do Norte (UFRN)Brazil,9.8–18.9,18.7,8.4,16.0,41.9,22.1
1066,1001+,Federal University of Santa MariaBrazil,9.8–18.9,18.4,8.4,11.4,35.8,16.5
1067,1001+,Federal University of UberlândiaBrazil,9.8–18.9,23.7,9.2,9.7,34.3,16.7
1068,1001+,Federal University of ViçosaBrazil,9.8–18.9,27.5,13.4,10.6,45.8,19.4
1069,1001+,Feng Chia UniversityTaiwan,9.8–18.9,15.3,16.7,16.6,39.5,36.8
1070,1001+,Fluminense Federal UniversityBrazil,9.8–18.9,16.7,9.6,11.0,34.3,24.6
1071,1001+,Université Frères Mentouri Constantine 1Algeria,9.8–18.9,17.6,7.2,7.1,34.8,37.5
1072,1001+,University of FukuiJapan,9.8–18.9,20.3,11.0,7.2,39.6,20.2
1073,1001+,Universitas Gadjah MadaIndonesia,9.8–18.9,19.6,10.1,12.8,61.2,32.9
1074,1001+,Gazi UniversityTurkey,9.8–18.9,19.1,10.7,12.9,38.4,16.2
1075,1001+,"G.B. Pant University of Agriculture & Technology, PantnagarIndia",9.8–18.9,22.9,7.5,5.2,37.8,12.7
1076,1001+,University of GdańskPoland,9.8–18.9,14.9,10.0,20.2,34.1,28.2
1077,1001+,Gdańsk University of TechnologyPoland,9.8–18.9,13.9,10.5,29.1,37.7,20.0
1078,1001+,Gifu UniversityJapan,9.8–18.9,22.4,10.9,15.3,36.7,22.2
1079,1001+,GITAM UniversityIndia,9.8–18.9,14.9,7.4,8.7,34.8,18.6
1080,1001+,Government College University LahorePakistan,9.8–18.9,16.6,9.7,4.3,34.1,40.3
1081,1001+,Grigore T. Popa University of Medicine and PharmacyRomania,9.8–18.9,17.1,7.6,10.6,34.2,46.0
1082,1001+,University of GuadalajaraMexicoExplore,9.8–18.9,14.6,7.6,10.8,34.0,29.0
1083,1001+,University of GuanajuatoMexico,9.8–18.9,15.0,7.8,14.3,34.0,32.9
1084,1001+,Guangxi UniversityChina,9.8–18.9,14.5,9.6,11.5,42.6,20.6
1085,1001+,Gunma UniversityJapan,9.8–18.9,26.0,13.6,14.3,36.8,18.8
1086,1001+,Hallym UniversitySouth Korea,9.8–18.9,18.2,14.8,14.6,35.2,20.3
1087,1001+,Harbin Engineering UniversityChina,9.8–18.9,20.7,19.0,11.5,80.5,16.1
1088,1001+,The Hashemite UniversityJordanExplore,9.8–18.9,12.4,9.7,6.1,34.0,47.0
1089,1001+,Université Hassan II de CasablancaMorocco,9.8–18.9,14.7,6.9,19.5,34.4,38.0
1090,1001+,Helwan UniversityEgypt,9.8–18.9,15.7,7.5,17.7,34.3,40.2
1091,1001+,Hosei UniversityJapan,9.8–18.9,15.6,9.1,23.8,34.9,23.6
1092,1001+,Huaqiao UniversityChina,9.8–18.9,12.8,9.4,20.5,38.1,45.1
1093,1001+,University of HyogoJapan,9.8–18.9,16.1,12.9,10.2,44.6,17.5
1094,1001+,Ibaraki UniversityJapan,9.8–18.9,16.9,9.3,9.0,37.4,22.4
1095,1001+,Imam Abdulrahman Bin Faisal UniversitySaudi ArabiaExplore,9.8–18.9,19.3,7.2,7.0,34.5,72.0
1096,1001+,Incheon National UniversitySouth Korea,9.8–18.9,16.4,12.9,21.3,36.2,31.6
1097,1001+,Instituto Politécnico Nacional (IPN)Mexico,9.8–18.9,17.8,9.2,10.0,35.3,21.2
1098,1001+,IPB UniversityIndonesia,9.8–18.9,17.7,8.9,10.9,65.4,33.7
1099,1001+,I-Shou UniversityTaiwan,9.8–18.9,13.2,15.4,13.6,47.3,27.7
1100,1001+,Ivane Javakhishvili Tbilisi State UniversityGeorgiaExplore,9.8–18.9,15.2,9.0,2.9,34.4,44.6
1101,1001+,Ivan Franko National University of LvivUkraine,9.8–18.9,19.7,7.6,3.2,34.0,36.4
1102,1001+,Iwate UniversityJapan,9.8–18.9,18.3,9.8,15.0,43.0,21.6
1103,1001+,Izmir Institute of TechnologyTurkey,9.8–18.9,15.8,10.3,25.3,41.9,30.2
1104,1001+,Kagoshima UniversityJapan,9.8–18.9,20.9,11.5,16.8,41.9,21.4
1105,1001+,Kanagawa UniversityJapan,9.8–18.9,13.9,7.2,11.9,34.0,28.0
1106,1001+,Kansai UniversityJapan,9.8–18.9,23.4,7.9,5.2,35.1,22.7
1107,1001+,Kasetsart UniversityThailand,9.8–18.9,17.2,11.4,10.3,56.5,36.1
1108,1001+,Kaunas University of TechnologyLithuania,9.8–18.9,15.6,11.1,4.1,37.5,24.9
1109,1001+,Kazan National Research Technological UniversityRussian Federation,9.8–18.9,16.1,7.3,17.4,48.0,23.5
1110,1001+,University of KeralaIndia,9.8–18.9,32.3,8.4,11.9,34.2,13.8
1111,1001+,Kharazmi UniversityIran,9.8–18.9,19.0,9.0,19.1,35.4,15.9
1112,1001+,Khon Kaen UniversityThailand,9.8–18.9,21.5,11.0,17.2,49.8,31.5
1113,1001+,KIIT UniversityIndiaExplore,9.8–18.9,15.3,7.5,24.4,34.3,15.1
1114,1001+,King Mongkut’s Institute of Technology LadkrabangThailand,9.8–18.9,15.4,20.2,6.7,84.0,18.3
1115,1001+,King Mongkut's University of Technology North BangkokThailand,9.8–18.9,15.4,9.0,13.3,38.4,21.6
1116,1001+,Kitasato UniversityJapan,9.8–18.9,23.5,9.2,18.8,41.9,15.7
1117,1001+,Kogakuin UniversityJapan,9.8–18.9,15.5,9.3,9.1,40.7,17.8
1118,1001+,Kookmin UniversitySouth Korea,9.8–18.9,17.5,9.6,17.0,36.9,27.5
1119,1001+,Kwansei Gakuin UniversityJapan,9.8–18.9,14.1,8.3,10.7,34.7,30.4
1120,1001+,Kyoto Institute of TechnologyJapan,9.8–18.9,20.2,15.1,11.2,41.7,21.0
1121,1001+,University of LahorePakistan,9.8–18.9,13.3,8.7,27.1,34.1,33.9
1122,1001+,University of LeónSpain,9.8–18.9,17.4,10.1,23.6,35.7,34.1
1123,1001+,L.N. Gumilyov Eurasian National UniversityKazakhstan,9.8–18.9,21.7,7.6,12.6,34.0,48.1
1124,1001+,Lobachevsky State University of Nizhni NovgorodRussian Federation,9.8–18.9,23.6,10.7,13.0,43.2,27.6
1125,1001+,University of ŁódźPoland,9.8–18.9,15.9,10.0,13.1,34.1,22.9
1126,1001+,Lodz University of TechnologyPoland,9.8–18.9,15.9,10.6,15.9,36.8,21.6
1127,1001+,London South Bank UniversityUnited Kingdom,9.8–18.9,14.5,10.0,15.8,34.5,71.3
1128,1001+,Londrina State UniversityBrazil,9.8–18.9,21.3,19.5,14.0,34.0,17.5
1129,1001+,Lviv Polytechnic National UniversityUkraine,9.8–18.9,17.7,8.7,20.9,34.5,24.1
1130,1001+,Maharaja Sayajirao University of BarodaIndia,9.8–18.9,12.6,8.6,13.7,34.5,13.9
1131,1001+,Mahasarakham UniversityThailand,9.8–18.9,13.3,7.1,6.3,34.8,23.6
