,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
1133,1001+,Guangxi UniversityChina,10.7–22.1,16.1,11.3,17.9,42.8,20.6
1134,1001+,Gubkin Russian State University of Oil and GasRussian Federation,10.7–22.1,17.8,11.5,8.2,61.5,22.8
1135,1001+,University of GuilanIran,10.7–22.1,20.4,13.6,29.5,34.8,15.7
1136,1001+,Gunma UniversityJapan,10.7–22.1,27.4,12.9,17.8,37.6,19.4
1137,1001+,Hallym UniversitySouth Korea,10.7–22.1,19.0,15.2,16.0,35.4,21.5
1138,1001+,The Hashemite UniversityJordanExplore,10.7–22.1,13.5,11.3,8.3,34.4,50.9
1139,1001+,Université Hassan II de CasablancaMorocco,10.7–22.1,15.9,7.6,24.8,36.4,34.4
1140,1001+,University of HavanaCuba,10.7–22.1,21.6,9.0,9.5,40.2,52.5
1141,1001+,Helwan UniversityEgypt,10.7–22.1,14.7,8.6,20.0,35.1,40.2
1142,1001+,Hosei UniversityJapan,10.7–22.1,16.8,9.7,25.9,35.2,25.8
1143,1001+,University of Hradec KrálovéCzech Republic,10.7–22.1,16.8,10.8,12.7,34.7,33.1
1144,1001+,Huaqiao UniversityChina,10.7–22.1,14.7,11.3,27.3,37.2,48.0
1145,1001+,University of HyogoJapan,10.7–22.1,16.7,12.1,10.4,46.4,18.5
1146,1001+,Ibaraki UniversityJapan,10.7–22.1,16.4,10.0,8.1,40.2,23.4
1147,1001+,Ibn Tofaïl UniversityMorocco,10.7–22.1,18.1,8.9,17.9,35.5,25.3
1148,1001+,Imam Abdulrahman Bin Faisal UniversitySaudi ArabiaExplore,10.7–22.1,21.1,8.0,15.3,34.8,73.2
1149,1001+,Incheon National UniversitySouth Korea,10.7–22.1,16.1,17.0,21.9,37.0,29.3
1150,1001+,Universidad Industrial de Santander (UIS)Colombia,10.7–22.1,14.5,9.9,35.1,34.7,38.7
1151,1001+,Instituto Politécnico Nacional (IPN)Mexico,10.7–22.1,17.6,9.0,10.7,40.4,21.8
1152,1001+,IPB UniversityIndonesia,10.7–22.1,19.0,10.6,8.9,70.7,42.3
1153,1001+,I-Shou UniversityTaiwan,10.7–22.1,15.1,17.0,13.3,45.3,35.2
1154,1001+,Istanbul Medipol UniversityTurkeyExplore,10.7–22.1,12.5,9.3,10.8,35.9,20.9
1155,1001+,Ivane Javakhishvili Tbilisi State UniversityGeorgiaExplore,10.7–22.1,14.7,9.4,4.6,34.8,45.9
1156,1001+,Ivan Franko National University of LvivUkraine,10.7–22.1,21.6,7.9,4.3,34.4,36.6
1157,1001+,Iwate UniversityJapan,10.7–22.1,19.5,9.8,12.0,42.1,22.4
1158,1001+,Izmir Institute of TechnologyTurkey,10.7–22.1,19.4,11.0,29.4,38.9,30.4
1159,1001+,Kagawa UniversityJapan,10.7–22.1,20.9,11.7,28.5,40.0,28.0
1160,1001+,Kagoshima UniversityJapan,10.7–22.1,21.4,11.4,18.0,42.9,23.0
1161,1001+,Kanagawa UniversityJapan,10.7–22.1,14.6,7.5,12.3,34.8,27.7
1162,1001+,Kangwon National UniversitySouth KoreaExplore,10.7–22.1,17.6,15.0,17.8,36.3,21.1
1163,1001+,Kansai UniversityJapan,10.7–22.1,24.3,8.0,6.9,35.4,24.6
1164,1001+,Kasetsart UniversityThailand,10.7–22.1,18.6,12.8,10.3,59.8,37.1
1165,1001+,Kaunas University of TechnologyLithuania,10.7–22.1,16.5,11.4,5.6,38.9,30.4
1166,1001+,Kazan National Research Technological UniversityRussian Federation,10.7–22.1,17.8,8.4,10.5,49.0,25.2
1167,1001+,Kharazmi UniversityIran,10.7–22.1,28.0,12.7,21.2,44.7,17.1
1168,1001+,Khon Kaen UniversityThailand,10.7–22.1,21.6,12.0,18.0,55.2,31.1
1169,1001+,KIIT UniversityIndiaExplore,10.7–22.1,16.9,11.5,25.9,59.5,15.9
1170,1001+,King Mongkut’s Institute of Technology LadkrabangThailand,10.7–22.1,17.8,19.5,6.7,82.0,19.6
1171,1001+,King Mongkut's University of Technology North BangkokThailand,10.7–22.1,15.1,9.9,10.1,41.9,20.9
1172,1001+,King Mongkut’s University of Technology ThonburiThailand,10.7–22.1,17.3,16.7,23.6,74.0,29.2
1173,1001+,Kitasato UniversityJapan,10.7–22.1,24.0,9.9,18.2,39.5,16.3
1174,1001+,Kochi UniversityJapan,10.7–22.1,19.9,10.7,20.7,40.9,24.2
1175,1001+,Kogakuin UniversityJapan,10.7–22.1,17.2,9.8,8.8,42.0,18.7
1176,1001+,Kookmin UniversitySouth Korea,10.7–22.1,18.2,10.4,16.4,38.4,29.3
1177,1001+,Kwansei Gakuin UniversityJapan,10.7–22.1,15.4,9.0,13.4,35.3,32.3
1178,1001+,Kyoto Institute of TechnologyJapan,10.7–22.1,21.5,15.9,10.3,41.3,22.1
1179,1001+,Kyushu Institute of Technology (Kyutech)Japan,10.7–22.1,18.7,12.4,31.0,47.4,29.3
1180,1001+,Latvia University of Life Sciences and TechnologiesLatvia,10.7–22.1,17.4,17.6,5.2,36.9,16.6
1181,1001+,University of LeónSpain,10.7–22.1,17.9,11.2,25.4,36.7,43.4
1182,1001+,University of LethbridgeCanada,10.7–22.1,16.7,12.4,22.3,34.5,57.6
1183,1001+,L.N. Gumilyov Eurasian National UniversityKazakhstan,10.7–22.1,21.6,7.5,16.6,34.4,51.0
1184,1001+,Lobachevsky State University of Nizhni NovgorodRussian Federation,10.7–22.1,25.6,11.6,12.4,43.7,28.6
1185,1001+,University of ŁódźPoland,10.7–22.1,17.1,10.3,13.4,34.7,24.4
1186,1001+,Lodz University of TechnologyPoland,10.7–22.1,16.3,11.1,18.0,37.8,23.0
1187,1001+,London South Bank UniversityUnited Kingdom,10.7–22.1,15.4,10.4,18.1,34.8,75.3
1188,1001+,Londrina State UniversityBrazil,10.7–22.1,21.4,13.3,16.3,34.4,18.7
1189,1001+,Maharaja Sayajirao University of BarodaIndia,10.7–22.1,14.1,9.3,17.2,34.9,14.4
1190,1001+,Mahasarakham UniversityThailand,10.7–22.1,18.5,8.0,11.0,35.5,26.1
1191,1001+,Universiti Malaysia Sarawak (UNIMAS)MalaysiaExplore,10.7–22.1,17.8,8.5,10.2,34.7,39.5
1192,1001+,Manipal Academy of Higher EducationIndia,10.7–22.1,24.1,11.6,9.3,40.3,31.5
1193,1001+,University of ManoubaTunisia,10.7–22.1,19.4,7.7,24.5,34.4,41.1
1194,1001+,Marmara UniversityTurkey,10.7–22.1,21.3,8.9,19.4,34.6,22.9
1195,1001+,University of Marrakech Cadi AyyadMorocco,10.7–22.1,18.0,8.5,22.7,35.4,41.1
1196,1001+,Meiji UniversityJapan,10.7–22.1,17.7,8.6,11.3,35.6,25.9
1197,1001+,Meijo UniversityJapan,10.7–22.1,15.6,10.0,11.6,35.5,26.2
1198,1001+,Mendel University in BrnoCzech Republic,10.7–22.1,18.4,14.7,7.3,36.0,39.2
1199,1001+,Menoufia UniversityEgypt,10.7–22.1,15.0,7.9,24.9,36.5,35.2
1200,1001+,M’Hamed Bougara University of BoumerdèsAlgeria,10.7–22.1,13.3,7.0,11.1,34.5,29.2
1201,1001+,Universidad Michoacana de San Nicolás de HidalgoMexico,10.7–22.1,13.4,10.2,11.3,35.4,29.8
1202,1001+,Mie UniversityJapan,10.7–22.1,20.9,11.8,20.7,43.7,20.5
1203,1001+,Ming Chuan UniversityTaiwan,10.7–22.1,13.6,11.1,10.3,35.0,30.4
1204,1001+,Minia UniversityEgypt,10.7–22.1,15.5,7.2,23.5,34.5,45.0
1205,1001+,MIREA - Russian Technological UniversityRussian Federation,10.7–22.1,15.1,9.6,4.3,58.4,17.5
1206,1001+,University of MiyazakiJapan,10.7–22.1,20.5,9.9,21.1,36.3,23.1
1207,1001+,Mohammed V University of RabatMorocco,10.7–22.1,28.2,9.9,16.7,41.6,27.8
1208,1001+,University of MonastirTunisia,10.7–22.1,20.5,8.9,12.5,34.4,43.2
1209,1001+,University of MontenegroMontenegro,10.7–22.1,12.6,9.7,15.2,34.8,43.8
1210,1001+,Moscow Aviation InstituteRussian Federation,10.7–22.1,24.1,11.7,3.0,64.6,23.5
1211,1001+,Moscow Power Engineering InstituteRussian Federation,10.7–22.1,18.7,10.7,5.8,56.5,27.4
1212,1001+,Multimedia UniversityMalaysia,10.7–22.1,16.5,9.6,11.4,37.4,37.1
1213,1001+,University of MumbaiIndia,10.7–22.1,31.1,10.2,17.2,35.0,17.6
1214,1001+,University of MysoreIndia,10.7–22.1,31.3,8.2,8.4,34.8,30.6
1215,1001+,Nagaoka University of TechnologyJapan,10.7–22.1,24.7,14.6,11.7,41.7,32.8
1216,1001+,Nagasaki UniversityJapan,10.7–22.1,25.9,14.4,23.3,39.0,27.8
1217,1001+,Nagoya City UniversityJapan,10.7–22.1,23.2,14.0,27.7,45.5,19.4
1218,1001+,Nagoya Institute of TechnologyJapan,10.7–22.1,18.8,19.4,12.8,49.0,22.7
1219,1001+,Nanjing University of Aeronautics and AstronauticsChina,10.7–22.1,20.8,21.1,19.8,65.5,18.4
1220,1001+,Nara Medical UniversityJapan,10.7–22.1,24.8,11.0,21.2,39.3,15.3
1221,1001+,Naresuan UniversityThailand,10.7–22.1,16.7,7.8,12.6,34.9,35.9
1222,1001+,National Changhua University of EducationTaiwan,10.7–22.1,20.3,18.6,12.1,37.4,24.3
1223,1001+,National Chiayi UniversityTaiwan,10.7–22.1,14.8,12.1,8.2,65.6,18.0
1224,1001+,National Chin-Yi University of TechnologyTaiwan,10.7–22.1,14.0,19.4,4.4,44.7,16.9
1225,1001+,National Chung Cheng UniversityTaiwanExplore,10.7–22.1,19.1,18.3,13.7,41.3,21.2
1226,1001+,National Chung Hsing UniversityTaiwan,10.7–22.1,20.8,16.5,19.0,47.1,24.2
1227,1001+,National University of ColombiaColombia,10.7–22.1,19.0,14.5,26.1,35.4,35.7
1228,1001+,National University of CórdobaArgentina,10.7–22.1,20.6,9.2,21.2,35.1,34.3
1229,1001+,National University of CuyoArgentina,10.7–22.1,18.0,7.1,25.7,34.4,37.2
1230,1001+,National University of KaohsiungTaiwan,10.7–22.1,13.6,16.1,6.1,38.6,25.5
1231,1001+,National Research Saratov State UniversityRussian Federation,10.7–22.1,20.7,11.7,25.7,38.1,29.7
1232,1001+,National University of San MartínArgentina,10.7–22.1,16.5,8.8,31.9,35.0,39.1
1233,1001+,National University of the SouthArgentina,10.7–22.1,16.4,7.4,7.7,35.8,25.9
1234,1001+,National Taipei UniversityTaiwan,10.7–22.1,19.5,14.9,25.3,35.8,25.1
1235,1001+,National Taiwan Ocean UniversityTaiwan,10.7–22.1,18.5,21.5,17.1,52.8,29.9
1236,1001+,National Technical University Kharkiv Polytechnic InstituteUkraine,10.7–22.1,19.6,7.8,5.4,34.9,27.5
1237,1001+,National Yunlin University of Science and TechnologyTaiwan,10.7–22.1,17.2,26.4,7.3,89.9,18.7
1238,1001+,Nicolaus Copernicus University in ToruńPoland,10.7–22.1,18.8,10.5,22.3,35.4,25.9
1239,1001+,University of Nigeria NsukkaNigeria,10.7–22.1,23.0,8.6,18.6,35.2,23.8
1240,1001+,Slovak University of Agriculture in NitraSlovakia,10.7–22.1,17.7,8.4,9.7,36.2,37.5
1241,1001+,University of North Carolina WilmingtonUnited States,10.7–22.1,15.9,7.7,23.3,35.1,26.5
1242,1001+,North China Electric Power UniversityChina,10.7–22.1,17.3,11.9,28.5,55.9,16.6
1243,1001+,"University of the North, ColombiaColombia",10.7–22.1,15.0,10.9,11.5,36.7,51.4
1244,1001+,University of North FloridaUnited States,10.7–22.1,24.8,10.5,25.7,34.6,24.0
1245,1001+,Novosibirsk State Technical UniversityRussian Federation,10.7–22.1,20.5,12.6,14.9,38.2,34.6
1246,1001+,Oakland UniversityUnited States,10.7–22.1,25.5,12.7,24.5,35.3,28.9
1247,1001+,Ocean University of ChinaChina,10.7–22.1,20.3,15.6,26.1,44.7,23.0
1248,1001+,Ochanomizu UniversityJapan,10.7–22.1,23.3,12.7,13.0,37.8,23.9
1249,1001+,Oita UniversityJapan,10.7–22.1,19.4,9.2,20.4,37.5,17.9
1250,1001+,Ondokuz Mayis UniversityTurkey,10.7–22.1,15.5,8.9,6.7,38.4,22.1
1251,1001+,Osaka Medical CollegeJapan,10.7–22.1,27.2,10.3,12.4,36.5,15.4
1252,1001+,Osaka Prefecture UniversityJapan,10.7–22.1,22.4,13.5,20.2,41.5,22.4
1253,1001+,University of OstravaCzech Republic,10.7–22.1,16.7,13.5,29.2,34.5,40.4
1254,1001+,University of PardubiceCzech Republic,10.7–22.1,17.8,15.4,10.3,35.5,28.2
1255,1001+,Paris Nanterre UniversityFrance,10.7–22.1,23.8,16.8,13.9,34.7,50.9
1256,1001+,Perm National Research Polytechnic UniversityRussian Federation,10.7–22.1,19.3,10.5,2.1,54.9,20.3
1257,1001+,Perm State UniversityRussian Federation,10.7–22.1,18.1,9.7,3.3,37.9,18.5
1258,1001+,University of PeshawarPakistan,10.7–22.1,25.2,10.7,15.0,34.4,34.2
1259,1001+,Pirogov Russian National Research Medical UniversityRussian Federation,10.7–22.1,23.2,9.5,3.5,37.9,21.0
1260,1001+,PMAS Arid Agriculture University RawalpindiPakistan,10.7–22.1,13.9,8.8,19.1,34.4,34.7
1261,1001+,Polytechnic University of BucharestRomania,10.7–22.1,16.8,10.0,12.9,34.4,21.4
1262,1001+,Polytechnic University of TimişoaraRomania,10.7–22.1,14.2,8.2,17.1,35.5,20.0
1263,1001+,Pontifical Catholic University of Minas GeraisBrazil,10.7–22.1,15.3,7.7,6.7,35.1,19.4
1264,1001+,Pontifical Catholic University of ValparaísoChile,10.7–22.1,17.3,15.9,16.0,50.0,48.6
1265,1001+,Universidad Pontificia Bolivariana (UPB)Colombia,10.7–22.1,17.5,8.9,7.8,34.7,35.2
1266,1001+,Pontifícia Universidade Católica do ParanáBrazil,10.7–22.1,17.4,10.2,23.7,35.9,27.1
1267,1001+,Prince of Songkla UniversityThailand,10.7–22.1,18.1,10.1,17.6,35.4,32.6
1268,1001+,PSG College of TechnologyIndia,10.7–22.1,19.8,9.5,12.8,34.9,13.6
1269,1001+,Riga Technical UniversityLatvia,10.7–22.1,19.5,17.5,20.1,55.5,43.0
1270,1001+,Ritsumeikan UniversityJapan,10.7–22.1,19.1,13.2,16.6,36.8,33.6
1271,1001+,Robert Gordon UniversityUnited Kingdom,10.7–22.1,16.8,11.3,23.3,35.2,75.0
1272,1001+,University of the RyukyusJapan,10.7–22.1,19.2,11.8,15.1,45.2,26.7
1273,1001+,Saga UniversityJapan,10.7–22.1,21.5,12.4,18.8,47.6,22.9
1274,1001+,Saitama UniversityJapan,10.7–22.1,19.1,13.0,22.8,36.4,31.7
1275,1001+,Saitama Medical UniversityJapan,10.7–22.1,23.6,9.6,28.0,38.1,15.1
1276,1001+,Samara National Research University (Samara University)Russian Federation,10.7–22.1,18.3,12.4,31.0,46.6,30.2
1277,1001+,"University of Santiago, Chile (USACH)Chile",10.7–22.1,16.2,14.2,12.1,38.1,45.6
1278,1001+,University of SargodhaPakistan,10.7–22.1,11.7,8.3,10.5,34.4,39.5
1279,1001+,SASTRA UniversityIndia,10.7–22.1,17.0,11.9,31.9,34.9,14.0
1280,1001+,Sathyabama Institute of Science and TechnologyIndiaExplore,10.7–22.1,18.3,9.0,10.2,35.0,15.8
1281,1001+,University of Sciences and Technology Houari BoumedieneAlgeria,10.7–22.1,16.1,7.5,8.1,34.9,35.6
1282,1001+,University of Science and Technology of Oran Mohamed-BoudiafAlgeria,10.7–22.1,18.9,7.1,7.1,34.8,38.3
1283,1001+,Sechenov UniversityRussian Federation,10.7–22.1,24.5,10.0,2.6,37.8,36.7
1284,1001+,Selçuk UniversityTurkey,10.7–22.1,15.5,8.5,17.7,34.7,19.8
1285,1001+,Semnan UniversityIran,10.7–22.1,16.9,9.9,39.3,34.4,16.5
1286,1001+,Seoul National University of Science and Technology (SeoulTech)South Korea,10.7–22.1,17.7,13.5,15.7,39.4,21.5
1287,1001+,University of SfaxTunisia,10.7–22.1,28.9,10.4,17.3,34.4,39.7
1288,1001+,Shahed UniversityIran,10.7–22.1,19.3,11.6,10.6,37.2,14.5
1289,1001+,Shahid Bahonar University of KermanIran,10.7–22.1,17.8,13.7,15.1,41.6,15.1
1290,1001+,​Shahid Chamran University of AhvazIran,10.7–22.1,27.2,18.4,16.2,66.2,16.3
1291,1001+,Shahrekord UniversityIran,10.7–22.1,15.6,11.1,35.5,34.8,15.6
1292,1001+,Shahrood University of TechnologyIran,10.7–22.1,17.7,13.8,27.8,35.9,18.2
1293,1001+,Shibaura Institute of TechnologyJapan,10.7–22.1,16.4,12.5,10.0,41.3,39.3
1294,1001+,Shiga University of Medical ScienceJapan,10.7–22.1,25.5,10.2,27.2,42.3,20.0
1295,1001+,Shimane UniversityJapan,10.7–22.1,21.5,11.2,14.8,37.8,20.7
1296,1001+,Shinshu UniversityJapan,10.7–22.1,21.5,14.4,27.9,40.8,24.5
1297,1001+,Shiraz University of Medical SciencesIran,10.7–22.1,16.2,10.7,20.7,35.1,16.5
1298,1001+,Shizuoka UniversityJapan,10.7–22.1,17.7,13.4,14.7,38.9,27.6
1299,1001+,University of ShizuokaJapan,10.7–22.1,20.9,11.9,13.5,38.1,20.3
1300,1001+,Showa UniversityJapan,10.7–22.1,30.3,8.7,20.0,36.4,16.6
1301,1001+,Siberian Federal UniversityRussian Federation,10.7–22.1,18.1,12.8,6.8,60.5,29.0
1302,1001+,Siksha ‘O’ AnusandhanIndiaExplore,10.7–22.1,19.1,7.9,19.9,34.7,13.1
1303,1001+,University of Silesia in KatowicePoland,10.7–22.1,18.1,8.8,18.9,34.5,26.0
1304,1001+,Silesian University of TechnologyPoland,10.7–22.1,16.4,9.3,31.7,36.9,16.0
1305,1001+,Silpakorn UniversityThailand,10.7–22.1,15.5,8.3,13.6,39.9,27.5
1306,1001+,Simón Bolívar UniversityVenezuela,10.7–22.1,16.9,9.9,13.8,61.1,45.9
1307,1001+,Slovak University of Technology in BratislavaSlovakia,10.7–22.1,22.5,12.4,9.8,37.1,27.8
1308,1001+,Sofia UniversityBulgaria,10.7–22.1,20.7,9.6,14.2,35.3,43.7
1309,1001+,Sohag UniversityEgypt,10.7–22.1,13.8,7.4,35.3,34.7,43.5
1310,1001+,University of SonoraMexico,10.7–22.1,13.9,7.4,9.2,34.5,28.2
1311,1001+,Soongsil UniversitySouth Korea,10.7–22.1,20.8,10.7,15.2,36.1,25.7
1312,1001+,Sophia UniversityJapanExplore,10.7–22.1,21.6,11.6,14.3,36.0,40.3
1313,1001+,University of SousseTunisia,10.7–22.1,22.7,7.8,13.6,34.4,36.1
1314,1001+,University of South AfricaSouth Africa,10.7–22.1,22.1,19.1,15.0,35.2,43.7
1315,1001+,University of South ChinaChina,10.7–22.1,19.2,9.7,10.9,38.3,14.7
1316,1001+,Southern Federal UniversityRussian Federation,10.7–22.1,20.4,10.0,20.4,41.9,27.1
1317,1001+,Southern Medical UniversityChina,10.7–22.1,27.2,12.2,24.9,39.5,23.5
1318,1001+,South Ural State UniversityRussian Federation,10.7–22.1,16.1,10.5,20.7,39.5,20.0
1319,1001+,South Valley UniversityEgypt,10.7–22.1,12.8,7.9,37.8,34.6,45.7
1320,1001+,University of South WalesUnited Kingdom,10.7–22.1,16.2,9.2,27.9,34.9,64.0
1321,1001+,Southwest Jiaotong UniversityChinaExplore,10.7–22.1,17.9,16.6,20.8,81.0,24.3
1322,1001+,Srinakharinwirot UniversityThailand,10.7–22.1,19.9,8.4,12.6,40.6,20.9
1323,1001+,SRM Institute of Science and TechnologyIndia,10.7–22.1,16.9,8.2,18.1,34.6,18.1
1324,1001+,State University of Ponta GrossaBrazil,10.7–22.1,17.6,8.5,26.5,34.4,18.4
1325,1001+,State University of Santa CruzBrazil,10.7–22.1,27.4,7.6,8.5,35.7,23.4
1326,1001+,St Petersburg Electrotechnical University (LETI)Russian Federation,10.7–22.1,19.8,13.0,20.5,54.7,32.6
1327,1001+,Süleyman Demirel UniversityTurkey,10.7–22.1,11.2,8.4,11.5,34.5,17.6
1328,1001+,Sumy State UniversityUkraine,10.7–22.1,19.8,10.0,13.3,37.8,39.8
1329,1001+,Suranaree University of TechnologyThailand,10.7–22.1,19.7,12.3,27.0,44.5,32.1
1330,1001+,SWPS University of Social Sciences and HumanitiesPoland,10.7–22.1,15.1,12.3,21.0,34.5,51.8
1331,1001+,Szent István UniversityHungary,10.7–22.1,16.5,10.5,17.8,35.4,40.1
1332,1001+,University of TalcaChile,10.7–22.1,15.3,11.2,27.5,44.7,49.5
1333,1001+,Tamil Nadu Agricultural UniversityIndia,10.7–22.1,23.5,8.9,2.7,40.5,14.8
1334,1001+,Tamkang UniversityTaiwan,10.7–22.1,16.4,13.0,12.8,35.9,30.2
1335,1001+,University of TarapacáChile,10.7–22.1,12.7,13.7,10.8,34.4,50.2
1336,1001+,Taras Shevchenko National University of KyivUkraine,10.7–22.1,23.5,9.8,8.3,35.0,31.5
1337,1001+,Technical University of Cluj-NapocaRomania,10.7–22.1,15.2,9.9,16.9,35.2,21.5
1338,1001+,Technical University of KošiceSlovakia,10.7–22.1,20.8,12.5,10.2,44.0,27.6
1339,1001+,Technical University of LiberecCzech Republic,10.7–22.1,19.8,11.9,5.9,40.5,38.8
1340,1001+,"University of Technology, IraqIraq",10.7–22.1,20.5,6.9,20.3,34.6,37.5
1341,1001+,Universidade Tecnológica Federal do Paraná (UTFPR)Brazil,10.7–22.1,15.4,9.2,8.6,37.3,19.3
1342,1001+,Universiti Teknologi MARAMalaysia,10.7–22.1,18.1,12.8,10.9,34.7,18.3
1343,1001+,Institut Teknologi Sepuluh NopemberIndonesia,10.7–22.1,19.6,11.1,23.4,62.6,34.7
1344,1001+,Texas State UniversityUnited States,10.7–22.1,17.4,14.3,27.3,36.4,30.4
1345,1001+,Thammasat UniversityThailandExplore,10.7–22.1,18.6,11.7,11.7,38.9,34.4
1346,1001+,TOBB University of Economics and TechnologyTurkey,10.7–22.1,15.7,11.1,23.4,35.3,24.9
1347,1001+,Toho UniversityJapan,10.7–22.1,21.7,13.5,25.8,39.1,17.3
1348,1001+,Tokai UniversityJapan,10.7–22.1,18.9,9.7,20.8,36.8,23.4
1349,1001+,Tokat Gaziosmanpaşa UniversityTurkey,10.7–22.1,13.1,7.7,17.8,34.6,16.6
1350,1001+,Tokushima UniversityJapan,10.7–22.1,26.5,19.1,15.0,55.1,22.6
1351,1001+,Tokyo University of AgricultureJapan,10.7–22.1,16.0,9.8,10.5,36.4,19.1
1352,1001+,Tokyo City UniversityJapan,10.7–22.1,16.7,10.3,6.8,41.6,19.0
1353,1001+,Tokyo Denki UniversityJapan,10.7–22.1,15.2,9.3,3.4,39.6,17.7
1354,1001+,Tokyo University of Marine Science and TechnologyJapan,10.7–22.1,24.3,13.9,10.4,47.7,33.3
1355,1001+,Tomas Bata University in ZlínCzech Republic,10.7–22.1,18.7,17.4,12.6,37.2,42.0
1356,1001+,Tottori UniversityJapan,10.7–22.1,21.6,10.8,12.4,37.3,19.9
1357,1001+,University of ToyamaJapan,10.7–22.1,21.1,13.0,20.3,44.4,27.3
1358,1001+,Toyo UniversityJapan,10.7–22.1,15.0,8.7,6.6,35.3,30.8
1359,1001+,Toyohashi University of Technology (TUT)Japan,10.7–22.1,21.9,16.7,16.3,51.1,26.0
1360,1001+,Tribhuvan UniversityNepal,10.7–22.1,11.4,6.9,30.8,34.4,45.8
1361,1001+,Tunghai UniversityTaiwan,10.7–22.1,15.0,12.6,10.6,37.7,34.6
1362,1001+,University of Tunis El ManarTunisia,10.7–22.1,25.6,9.9,18.3,34.5,40.8
1363,1001+,Tzu Chi UniversityTaiwanExplore,10.7–22.1,20.0,14.1,15.1,39.1,20.3
1364,1001+,Ufa State Aviation Technical UniversityRussian Federation,10.7–22.1,20.7,7.6,10.5,34.5,19.0
1365,1001+,Unisinos UniversityBrazil,10.7–22.1,18.4,10.0,21.5,46.3,19.7
1366,1001+,Ural Federal UniversityRussian Federation,10.7–22.1,23.8,17.0,12.5,51.1,44.6
1367,1001+,Urmia UniversityIran,10.7–22.1,20.0,12.9,18.3,38.1,14.9
1368,1001+,Utsunomiya UniversityJapan,10.7–22.1,18.0,10.3,6.0,36.6,22.8
1369,1001+,University of ValladolidSpain,10.7–22.1,21.7,11.8,23.1,38.1,37.7
1370,1001+,University of ValparaísoChile,10.7–22.1,16.7,9.7,18.4,34.5,48.7
1371,1001+,"University of Veterinary and Animal Sciences, LahorePakistan",10.7–22.1,14.5,10.3,8.5,42.2,36.5
1372,1001+,Vietnam National University (Ho Chi Minh City)Vietnam,10.7–22.1,14.1,8.7,16.0,42.8,40.3
1373,1001+,Vilnius Gediminas Technical University (Vilnius Tech)Lithuania,10.7–22.1,16.2,12.4,31.7,40.7,39.6
1374,1001+,V.N. Karazin Kharkiv National UniversityUkraine,10.7–22.1,20.6,9.3,9.0,34.6,49.9
1375,1001+,Volgograd State Technical UniversityRussian Federation,10.7–22.1,15.1,9.2,21.9,43.2,19.4
1376,1001+,Voronezh State UniversityRussian Federation,10.7–22.1,21.1,8.7,4.2,35.3,25.9
1377,1001+,VSB - Technical University of OstravaCzech RepublicExplore,10.7–22.1,18.6,13.2,10.1,41.4,38.9
1378,1001+,Warsaw University of TechnologyPoland,10.7–22.1,19.2,11.8,30.7,39.8,25.1
1379,1001+,Wenzhou Medical UniversityChina,10.7–22.1,16.7,12.7,28.0,37.7,24.2
1380,1001+,University of West BohemiaCzech Republic,10.7–22.1,18.1,15.7,16.7,39.1,29.8
1381,1001+,West University of TimişoaraRomania,10.7–22.1,17.9,9.2,11.9,35.5,28.0
1382,1001+,Wrocław University of Science and TechnologyPoland,10.7–22.1,16.6,10.8,21.3,38.9,21.0
1383,1001+,Yamagata UniversityJapan,10.7–22.1,21.8,12.2,17.7,50.6,22.3
1384,1001+,Yamaguchi UniversityJapan,10.7–22.1,20.8,12.5,14.9,42.3,25.2
1385,1001+,University of YamanashiJapan,10.7–22.1,24.0,10.7,25.6,36.8,21.6
1386,1001+,Yanshan UniversityChina,10.7–22.1,17.5,11.2,14.9,50.6,15.9
1387,1001+,Yarmouk UniversityJordan,10.7–22.1,19.4,8.3,7.1,35.6,48.7
1388,1001+,Yazd UniversityIran,10.7–22.1,16.6,14.4,16.1,36.9,16.6
1389,1001+,Yeditepe UniversityTurkey,10.7–22.1,18.8,12.2,11.9,68.0,19.6
1390,1001+,Yıldız Technical UniversityTurkeyExplore,10.7–22.1,15.4,12.9,23.0,45.6,21.1
1391,1001+,Yokohama National UniversityJapan,10.7–22.1,22.7,16.5,16.2,49.1,26.7
1392,1001+,Yuan Ze UniversityTaiwan,10.7–22.1,17.3,13.9,15.5,47.0,28.3
1393,1001+,Zagazig UniversityEgypt,10.7–22.1,13.6,7.7,29.6,34.4,38.8
1394,1001+,University of ZagrebCroatia,10.7–22.1,17.8,12.9,25.3,37.4,33.0
1395,1001+,University of ZanjanIran,10.7–22.1,17.0,12.3,28.5,43.8,18.7
1396,1001+,Zhejiang University of TechnologyChina,10.7–22.1,16.7,14.2,32.3,51.4,24.4
